,Drug_ID,Drug,valid_smiles,mol,sentence,mol2vec
1807,CHEMBL413375,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)OCC1OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c(O)c3)C1OC2=O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c239f0>,MolSentence with 268 words,"(300,) dimensional vector"
1808,CHEMBL415233,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23a50>,MolSentence with 100 words,"(300,) dimensional vector"
1809,CHEMBL415414,CC(NC(=O)C(C)NS(=O)(=O)c1cccc2cnccc12)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23ab0>,MolSentence with 192 words,"(300,) dimensional vector"
1810,CHEMBL416110,CCCCCCCCCCCCCCCCOCCC[N+](C)(C)C.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23b10>,MolSentence with 49 words,"(300,) dimensional vector"
1811,CHEMBL418479,CC(C)n1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23b70>,MolSentence with 56 words,"(300,) dimensional vector"
1812,CHEMBL421565,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CN)C4)C(=O)NC2=O)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23bd0>,MolSentence with 64 words,"(300,) dimensional vector"
1813,CHEMBL421947,CN1C2CCC1n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23c30>,MolSentence with 62 words,"(300,) dimensional vector"
1814,CHEMBL423731,COC1C(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23c90>,MolSentence with 68 words,"(300,) dimensional vector"
1815,CHEMBL424168,COC(=O)CCCCN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23cf0>,MolSentence with 54 words,"(300,) dimensional vector"
1816,CHEMBL428973,CC(NC(=O)C(C)NS(=O)(=O)c1cccc2cnccc12)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23d50>,MolSentence with 146 words,"(300,) dimensional vector"
1817,CHEMBL429225,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1C(O)C(O)C(O)C3N1Cc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23db0>,MolSentence with 82 words,"(300,) dimensional vector"
1818,CHEMBL430440,O=C1CC2OC(O)C3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23e10>,MolSentence with 110 words,"(300,) dimensional vector"
1819,CHEMBL431176,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2ccccc2n1CC(F)(F)F,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23e70>,MolSentence with 60 words,"(300,) dimensional vector"
1820,CHEMBL431432,CN1CCCC1CCNC(=O)CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23ed0>,MolSentence with 74 words,"(300,) dimensional vector"
1821,CHEMBL432622,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23f30>,MolSentence with 86 words,"(300,) dimensional vector"
1822,CHEMBL433841,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c23f90>,MolSentence with 88 words,"(300,) dimensional vector"
1823,CHEMBL434037,COC1C(N(C)OC(=O)C(C)(C)C)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27030>,MolSentence with 86 words,"(300,) dimensional vector"
1824,CHEMBL434415,COC1C(N(C)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27090>,MolSentence with 82 words,"(300,) dimensional vector"
1825,CHEMBL435809,COC1C(N(C)C(=O)c2ccc(C(=O)O)cc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c270f0>,MolSentence with 92 words,"(300,) dimensional vector"
1826,CHEMBL435868,N=C(N)SCCCn1c(-c2cc3ccccc3o2)c(C2=CC(=O)NC2=O)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27150>,MolSentence with 64 words,"(300,) dimensional vector"
1827,CHEMBL436718,NC(N)=NCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)CCNCCNS(=O)(=O)c1cccc2cnccc12)C(=O)O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c271b0>,MolSentence with 188 words,"(300,) dimensional vector"
1828,CHEMBL437640,CC(NC(=O)C(C)NC(=O)C(C)NS(=O)(=O)c1ccc(N(C)C)c2ccccc12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27210>,MolSentence with 174 words,"(300,) dimensional vector"
1829,CHEMBL44137,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)N(C)C4=O)C(O)C1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27270>,MolSentence with 76 words,"(300,) dimensional vector"
1830,CHEMBL444337,COC(=O)CN(C)C1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c272d0>,MolSentence with 80 words,"(300,) dimensional vector"
1831,CHEMBL444864,NC(=[NH2+])SCCCn1c(-c2ccc3ccccc3c2)c(C2=CC(=O)NC2=O)c2ccccc21.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27330>,MolSentence with 67 words,"(300,) dimensional vector"
1832,CHEMBL447974,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27390>,MolSentence with 90 words,"(300,) dimensional vector"
1833,CHEMBL449392,O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c273f0>,MolSentence with 90 words,"(300,) dimensional vector"
1834,CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27450>,MolSentence with 72 words,"(300,) dimensional vector"
1835,CHEMBL47243,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)NC4=O)C(O)C1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c274b0>,MolSentence with 74 words,"(300,) dimensional vector"
1836,CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27510>,MolSentence with 56 words,"(300,) dimensional vector"
1837,CHEMBL480283,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27570>,MolSentence with 46 words,"(300,) dimensional vector"
1838,CHEMBL491592,O=C(OCC1OC(O)C(O)(COC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c275d0>,MolSentence with 68 words,"(300,) dimensional vector"
1839,CHEMBL500292,O=C(OCC1OC(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27630>,MolSentence with 112 words,"(300,) dimensional vector"
1840,CHEMBL507308,O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27690>,MolSentence with 134 words,"(300,) dimensional vector"
1841,CHEMBL50749,CCCCCCCCCCCCCCCCCC1OCC(C[N+](C)(C)CCCO)O1.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c276f0>,MolSentence with 61 words,"(300,) dimensional vector"
1842,CHEMBL51563,CCCCCCCCCCCCCCCCOCCC[n+]1ccccc1.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27750>,MolSentence with 53 words,"(300,) dimensional vector"
1843,CHEMBL522251,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c277b0>,MolSentence with 68 words,"(300,) dimensional vector"
1844,CHEMBL525240,O=C(O)CC1C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C1C(O)C(=O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27810>,MolSentence with 136 words,"(300,) dimensional vector"
1845,CHEMBL52850,CCCCCCCCCCCCCCCCOCC(COCCCC[N+](C)(C)C)OCC.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27870>,MolSentence with 65 words,"(300,) dimensional vector"
1846,CHEMBL53606,CCCCCCCCCCCCCCCCOCC(COCCCCCC[N+](C)(C)C)OC.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c278d0>,MolSentence with 67 words,"(300,) dimensional vector"
1847,CHEMBL53826,CCCCCCCCCCCCCCCCOCC(COCCCC[N+](C)(C)C)OC.[Br-],True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27930>,MolSentence with 63 words,"(300,) dimensional vector"
1848,CHEMBL538718,CN1CC2Cc3c(C4=C(c5cn(C)c6ccccc56)C(=O)NC4=O)c4ccccc4n3CC2C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27990>,MolSentence with 68 words,"(300,) dimensional vector"
1849,CHEMBL540848,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12.Cl.Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c279f0>,MolSentence with 42 words,"(300,) dimensional vector"
1850,CHEMBL55382,CNC1CC2OC(C)(C1OC)n1c3ccc(O)cc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)OC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27a50>,MolSentence with 74 words,"(300,) dimensional vector"
1851,CHEMBL553824,COc1cc2ncnc(N3CCN(C(=O)Nc4ccsc4)CC3)c2cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27ab0>,MolSentence with 56 words,"(300,) dimensional vector"
1852,CHEMBL56236,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27b10>,MolSentence with 58 words,"(300,) dimensional vector"
1853,CHEMBL56983,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)Nc3ccccc3)nc2n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27b70>,MolSentence with 76 words,"(300,) dimensional vector"
1854,CHEMBL57347,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27bd0>,MolSentence with 74 words,"(300,) dimensional vector"
1855,CHEMBL57366,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27c30>,MolSentence with 54 words,"(300,) dimensional vector"
1856,CHEMBL60254,O=C(NC1CNCCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27c90>,MolSentence with 80 words,"(300,) dimensional vector"
1857,CHEMBL611124,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2C1C1(O)OC(CO)C(O)C1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27cf0>,MolSentence with 152 words,"(300,) dimensional vector"
1858,CHEMBL61867,CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27d50>,MolSentence with 54 words,"(300,) dimensional vector"
1859,CHEMBL66031,Brc1cccc(Nc2ncnc3cc4nc[nH]c4cc23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27db0>,MolSentence with 42 words,"(300,) dimensional vector"
1860,CHEMBL68423,COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27e10>,MolSentence with 40 words,"(300,) dimensional vector"
1861,CHEMBL69129,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27e70>,MolSentence with 58 words,"(300,) dimensional vector"
1862,CHEMBL7352,COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27ed0>,MolSentence with 58 words,"(300,) dimensional vector"
1863,CHEMBL75773,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27f30>,MolSentence with 38 words,"(300,) dimensional vector"
1864,CHEMBL7775,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c27f90>,MolSentence with 52 words,"(300,) dimensional vector"
1865,CHEMBL78573,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a030>,MolSentence with 64 words,"(300,) dimensional vector"
1866,CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a090>,MolSentence with 54 words,"(300,) dimensional vector"
1867,CHEMBL79244,O=C(OC1COC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)OC1C1OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c(O)c3c2C(=O)OC1C3O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a0f0>,MolSentence with 134 words,"(300,) dimensional vector"
1868,CHEMBL7929,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a150>,MolSentence with 74 words,"(300,) dimensional vector"
1869,CHEMBL7939,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a1b0>,MolSentence with 54 words,"(300,) dimensional vector"
1870,CHEMBL8000,O=C1c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C(=O)N1c1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a210>,MolSentence with 62 words,"(300,) dimensional vector"
1871,CHEMBL80024,O=C1CC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a270>,MolSentence with 110 words,"(300,) dimensional vector"
1872,CHEMBL8036,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a2d0>,MolSentence with 52 words,"(300,) dimensional vector"
1873,CHEMBL8091,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a330>,MolSentence with 60 words,"(300,) dimensional vector"
1874,CHEMBL80941,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a390>,MolSentence with 42 words,"(300,) dimensional vector"
1875,CHEMBL8095,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a3f0>,MolSentence with 54 words,"(300,) dimensional vector"
1876,CHEMBL81478,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a450>,MolSentence with 126 words,"(300,) dimensional vector"
1877,CHEMBL8163,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a4b0>,MolSentence with 54 words,"(300,) dimensional vector"
1878,CHEMBL81646,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a510>,MolSentence with 84 words,"(300,) dimensional vector"
1879,CHEMBL81753,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a570>,MolSentence with 84 words,"(300,) dimensional vector"
1880,CHEMBL8222,COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a5d0>,MolSentence with 56 words,"(300,) dimensional vector"
1881,CHEMBL8223,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a630>,MolSentence with 70 words,"(300,) dimensional vector"
1882,CHEMBL8271,O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a690>,MolSentence with 50 words,"(300,) dimensional vector"
1883,CHEMBL82762,O=C(OC1OC2CC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C(O)C1O)c1cc(O)c(O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a6f0>,MolSentence with 88 words,"(300,) dimensional vector"
1884,CHEMBL83790,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a750>,MolSentence with 72 words,"(300,) dimensional vector"
1885,CHEMBL84333,O=C(O)C1=CC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a7b0>,MolSentence with 68 words,"(300,) dimensional vector"
1886,CHEMBL86664,Clc1ccc2cc(-c3ccncc3)cnc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a810>,MolSentence with 34 words,"(300,) dimensional vector"
1887,CHEMBL87084,O=c1cc2[nH]cc(-c3ccncc3)cc-2cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a870>,MolSentence with 36 words,"(300,) dimensional vector"
1888,CHEMBL93559,NC(Cc1ccccc1)C(=O)NCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a8d0>,MolSentence with 68 words,"(300,) dimensional vector"
1889,CHEMBL95539,COC(=O)c1cc(NC(=O)CCn2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)NC4)cn1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a930>,MolSentence with 78 words,"(300,) dimensional vector"
1890,CHEMBL95737,NCCCNCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a990>,MolSentence with 50 words,"(300,) dimensional vector"
1891,CHEMBL95812,NC(CCC(=O)O)C(=O)NCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2a9f0>,MolSentence with 64 words,"(300,) dimensional vector"
1892,CHEMBL95825,O=C(CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3)NCCN1CCCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2aa50>,MolSentence with 74 words,"(300,) dimensional vector"
1893,CHEMBL97026,NCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2aab0>,MolSentence with 40 words,"(300,) dimensional vector"
1894,CHEMBL97117,COC(=O)c1cc(C(=O)c2cc(NC(=O)CCn3c4ccccc4c4c5c(c6c7ccccc7[nH]c6c43)C(=O)NC5)cn2C)cn1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ab10>,MolSentence with 94 words,"(300,) dimensional vector"
1895,CHEMBL97448,NCCNCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ab70>,MolSentence with 52 words,"(300,) dimensional vector"
1896,CHEMBL97768,NCCCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2abd0>,MolSentence with 50 words,"(300,) dimensional vector"
1897,CHEMBL97796,NCCNCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ac30>,MolSentence with 46 words,"(300,) dimensional vector"
1898,CHEMBL97822,O=C(CCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3)NCC1CCOC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ac90>,MolSentence with 70 words,"(300,) dimensional vector"
1899,CHEMBL98721,NC(N)=NCCCC(N)C(=O)NCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2acf0>,MolSentence with 68 words,"(300,) dimensional vector"
1900,CHEMBL99572,NC(N)=NCCCC(N)C(=O)NCCNCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ad50>,MolSentence with 74 words,"(300,) dimensional vector"
1901,CHEMBL1971485,CN(C)c1c(NC(=O)Cc2ccccc2)cccc1-c1nc2sccn2c1-c1ccnc(Nc2cccc(N3CCOCC3)c2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2adb0>,MolSentence with 92 words,"(300,) dimensional vector"
1902,CHEMBL1991008,Nc1n[nH]c2c(-c3ccccc3)cccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ae10>,MolSentence with 32 words,"(300,) dimensional vector"
1903,CHEMBL2002480,Nc1nc2ncc(-c3ccccc3)cn2n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2ae70>,MolSentence with 32 words,"(300,) dimensional vector"
1904,CHEMBL2333445,CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2aed0>,MolSentence with 48 words,"(300,) dimensional vector"
1905,CHEMBL197923,O=C(NCCc1ccccc1)c1cc2c(-c3ccccc3)[nH]nc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2af30>,MolSentence with 50 words,"(300,) dimensional vector"
1906,CHEMBL199383,COc1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2af90>,MolSentence with 52 words,"(300,) dimensional vector"
1907,CHEMBL199528,CCCCN(C)C(=O)c1cc2c(-c3ccccc3)[nH]nc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2d030>,MolSentence with 44 words,"(300,) dimensional vector"
1908,CHEMBL199755,O=C(NC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c2d090>,MolSentence with 46 words,"(300,) dimensional vector"
